"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","Year","Genres","Types","SummaryNotes","sport"
"2138","tt0568356","tvEpisode","Seabiscuit","Seabiscuit",0,"2003","\N","\N","Biography,Documentary,History",NA,NA,2003,"Biographical","","Based on a true story, with Jeff Bridges as the great horse's owner and Tobey Maguire as his jockey. Nominated for 7 Academy Awards.","horse"
"2139","tt0568358","tvEpisode","Secretariat","Secretariat",0,"1999","\N","30","Biography,Documentary,History",8.8,16,2010,"Biographical","","Based on a true story, with Diane Lane as the Triple Crown winner's owner.","horse"
"2140","tt0568491","tvEpisode","Walk, Don't Run","Walk, Don't Run",0,"1998","\N","\N","Adventure,Comedy,Drama",7.6,71,1966,"Comedy","Race walking","Final film of Cary Grant, set during the 1964 Tokyo Olympics.","athletics"
"2141","tt0568687","tvEpisode","Miracle","Miracle",0,"1997","\N","42","Action,Drama,Mystery",6.8,100,2004,"Drama","","Based on the 1980 Miracle on Ice, with Kurt Russell as coach Herb Brooks.","ice hockey"
"2142","tt0569731","tvEpisode","1","1",0,"1971","\N","\N","Comedy,Family",6.8,17,2013,"Documentary","Formula One","Also known as 1: Life on the Limit, a documentary of the history of Formula One.","autoracing"
"2143","tt0571489","tvEpisode","Drive, He Said","Drive, He Said",0,"1991","\N","\N","Comedy,Drama,Family",8.3,97,1971,"Drama","","Directed by Jack Nicholson, story of a college player who becomes a campus activist.","basketball"
"2144","tt0572594","tvEpisode","The Cup","The Cup",0,"1986","\N","46","Action,Crime,Drama",7.6,75,2011,"Drama","","Australian film about Damien Oliver, the jockey who rode Media Puzzle to victory in the 2002 Melbourne Cup.","horse"
"2145","tt0573921","tvEpisode","Love and Basketball","Love and Basketball",0,"2001","\N","\N","Comedy,Family",7.2,50,2000,"Romance","","Male and female basketball players attend college together and fall in love.","basketball"
"2146","tt0573949","tvEpisode","Thin Ice","Thin Ice",0,"2001","\N","\N","Comedy,Family",7.3,50,1937,"Romance","","Sonja Henie is a ski instructor and skater who falls for a prince.","figureSkating"
"2147","tt0574165","tvEpisode","Golf","Golf",0,"1997","\N","22","Comedy",7.3,460,1922,"Comedy","","A golfer digs holes in his floor and plays indoors, smashing mirrors and vases.","golf"
"2148","tt0574197","tvEpisode","Net Worth","Net Worth",0,"2001","\N","23","Comedy",7.3,394,1995,"Drama","","The story of the early years of the NHL and the off ice battle between the owners and players","ice hockey"
"2149","tt0574544","tvEpisode","The Luck of the Irish","The Luck of the Irish",0,"1997","\N","20","Action,Adventure,Animation",6.5,35,2001,"Comedy","","TV family film about a junior high school student.","basketball"
"2150","tt0574928","tvEpisode","The Natural","The Natural",0,"1971","\N","60","Crime,Drama,Mystery",7.9,10,1984,"Drama","","Robert Redford in a fable about an unlikely, unlucky hero, Roy Hobbs.","baseball"
"2151","tt0574942","tvEpisode","The Quest","The Quest",0,"1970","\N","60","Crime,Drama,Mystery",7.8,11,1996,"Action","MMA","In 1925, a pickpocket flees America, ends up fighting for his life near Siam.","martialArts"
"2152","tt0574948","tvEpisode","The Runner","The Runner",0,"1972","\N","60","Crime,Drama,Mystery",7.9,13,2009,"","Ultra Trail","","athletics"
"2153","tt0574954","tvEpisode","The Set-Up","The Set-Up",0,"1972","\N","60","Crime,Drama,Mystery",7.9,11,1949,"Film noir","","A has-been boxer's manager bets on him to lose, with dire consequences if he doesn't.","boxing"
"2154","tt0574966","tvEpisode","The Widow","The Widow",0,"1968","\N","60","Crime,Drama,Mystery",7.4,19,1955,"Drama","","A countess in Italy falls in love with a doomed racing driver.","autoracing"
"2155","tt0574996","tvEpisode","Quicksilver","Quicksilver",0,"1997","\N","\N","Action,Crime,Drama",8.1,12,1986,"","","Kevin Bacon as a paperboy and becomes a bicycle messenger","cycling"
"2156","tt0575009","tvEpisode","The Ring","The Ring",0,"1996","\N","\N","Action,Crime,Drama",8.1,11,1927,"Drama","","Alfred Hitchcock silent film about a pugilist known as  ""One-Round Jack.""","boxing"
"2157","tt0575009","tvEpisode","The Ring","The Ring",0,"1996","\N","\N","Action,Crime,Drama",8.1,11,1952,"Drama","","A young Mexican (Lalo Ríos) seeks respect of Americans and love of a beauty (Rita Moreno).","boxing"
"2158","tt0575171","tvEpisode","Love Story","Love Story",0,"1993","\N","\N","Comedy,Romance,Sport",7.8,21,1970,"Romance","","A Harvard hockey player (Ryan O'Neal) loves, then loses a doomed young woman.","ice hockey"
"2159","tt0575324","tvEpisode","Crossing the Line","Crossing the Line",0,"1984","\N","30","Comedy,Family",8.4,82,2002,"Drama","","A coach of a girls' team clashes with angry parents.","basketball"
"2160","tt0575331","tvEpisode","Running","Running",0,"1980","\N","\N","Comedy,Family",7.3,79,1979,"Drama","Marathon","Michael Douglas as fictional Olympic distance-running hopeful.","athletics"
"2161","tt0575387","tvEpisode","On the Edge","On the Edge",0,"1988","\N","30","Comedy,Family",7,49,1985,"Drama","Trail running","A distance runner (Bruce Dern) fights for amateurs' rights during California's Dipsea Race.","athletics"
"2162","tt0575597","tvEpisode","Radio","Radio",0,"1994","\N","48","Crime",NA,NA,2003,"Drama","","True story, with Cuba Gooding Jr. as James ""Radio"" Kennedy, a mentally challenged young man who aids a football coach.","football"
"2163","tt0575863","tvEpisode","Body and Soul","Body and Soul",0,"1987","\N","60","Drama,Romance",7.2,33,1947,"Film noir","","John Garfield is a boxer involved with corrupt promoters. Three Oscar nominations.","boxing"
"2164","tt0575863","tvEpisode","Body and Soul","Body and Soul",0,"1987","\N","60","Drama,Romance",7.2,33,1981,"Drama","","Based on 1947 version, with Leon Isaac Kennedy and then-wife Jayne Kennedy.","boxing"
"2165","tt0575988","tvEpisode","Power Play","Power Play",0,"1984","\N","60","Drama,Romance",7.3,37,1994,"Drama","","Robbie Steele, ambitious Vancouver attorney, wants to win at all costs. She needs a former pro hockey star to sign with her client's struggling team.","ice hockey"
"2166","tt0576074","tvEpisode","Winner Take All","Winner Take All",0,"1984","\N","60","Drama,Romance",7.4,33,1932,"Drama","","Washed-up Jimmy Kane (James Cagney) fights to help a young widow.","boxing"
"2167","tt0576074","tvEpisode","Winner Take All","Winner Take All",0,"1984","\N","60","Drama,Romance",7.4,33,1939,"Drama","","Rodeo cowpoke turned pugilist fights for a female sportswriter (Gloria Stuart).","boxing"
"2168","tt0576126","tvEpisode","Hell on Wheels","Hell on Wheels",0,"1982","\N","60","Action,Adventure,Comedy",7.4,75,2005,"Documentary","Road Racing","Germany film about 2003 Tour de France.","cycling"
"2169","tt0576488","tvEpisode","Fearless","Fearless",0,"1995","\N","\N","Crime,Drama,Mystery",6.7,32,2006,"Biography","Various","Biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.","martialArts"
"2170","tt0576597","tvEpisode","Knockout","Knockout",0,"1983","\N","49","Drama,Music,Musical",6.3,23,1941,"Drama","","Arrogant boxer Johnny Rocket (Arthur Kennedy) has a manipulative manager.","boxing"
"2171","tt0576597","tvEpisode","Knockout","Knockout",0,"1983","\N","49","Drama,Music,Musical",6.3,23,2011,"Drama","","A janitor (Steve Austin) teaches boxing skills to a student who's up against bullies.","boxing"
"2172","tt0576988","tvEpisode","Against All Odds","Against All Odds",0,"2001","\N","\N","Crime,Drama,Romance",NA,NA,1984,"Drama","","Pro receiver (Jeff Bridges) develops fatal attraction to daughter of team's corrupt owner","football"
"2173","tt0577041","tvEpisode","Stealing Home","Stealing Home",0,"2000","\N","\N","Crime,Drama,Romance",6,20,1988,"Drama","","Mark Harmon and Jodie Foster in a fictional tale of lost love.","baseball"
"2174","tt0577208","tvEpisode","The Big Fix","The Big Fix",0,"1990","\N","30","Adventure,Comedy,Drama",7.3,165,1947,"Drama","","Army vet Ken Williams, a basketball hero, is threatened to fix his school's games.","basketball"
"2175","tt0577366","tvEpisode","Paper Lion","Paper Lion",0,"1986","\N","24","Comedy,Drama,Family",7.3,107,1968,"Biographical","","Adaptation of writer George Plimpton's tryout with Detroit Lions, starring Alan Alda.","football"
"2176","tt0577389","tvEpisode","The Big Fix","The Big Fix",0,"1986","\N","24","Comedy,Drama,Family",7.1,109,1947,"Drama","","Army vet Ken Williams, a basketball hero, is threatened to fix his school's games.","basketball"
"2177","tt0577399","tvEpisode","The Harder They Fall","The Harder They Fall",0,"1983","\N","25","Comedy,Drama,Family",8,182,1956,"Film noir","","A former sportswriter (Humphrey Bogart) works for a mobster who fixes fights.","boxing"
"2178","tt0578256","tvEpisode","In Full Bloom","In Full Bloom",0,"2002","\N","\N","Drama",NA,NA,2020,"Drama","","An American boxer defends his honor, as he faces off against an undefeated Japanese champion.","boxing"
"2179","tt0578723","tvEpisode","The Love Bug","The Love Bug",0,"1999","\N","45","Drama,Romance",8,81,1968,"Family","","Demolition derby driver gets his hands on a magical Volkswagen.","autoracing"
"2180","tt0578723","tvEpisode","The Love Bug","The Love Bug",0,"1999","\N","45","Drama,Romance",8,81,1997,"Comedy","","Made-for-TV remake of original 1968 film of the same title.","autoracing"
"2181","tt0579244","tvEpisode","Sticks and Stones","Sticks and Stones",0,"2005","\N","\N","Documentary,News",NA,NA,2008,"Biographical","","Based on a true story, the captain of a Canadian Pee-Wee hockey team works to make amends for the horrible treatment an American team received during a visit to Canada in March, 2003.","ice hockey"
"2182","tt0579742","tvEpisode","Gladiator","Gladiator",0,"2000","\N","\N","Adventure,Drama,Mystery",7.2,31,1992,"Drama","","Cuba Gooding, Jr. and James Marshall take part in illegal fights.","boxing"
"2183","tt0579843","tvEpisode","Thin Ice","Thin Ice",0,"1959","\N","60","Drama",NA,NA,1937,"Romance","","Sonja Henie is a ski instructor and skater who falls for a prince.","figureSkating"
"2184","tt0579922","tvEpisode","The Harder They Fall","The Harder They Fall",0,"1982","\N","60","Drama,Romance",7.2,11,1956,"Film noir","","A former sportswriter (Humphrey Bogart) works for a mobster who fixes fights.","boxing"
"2185","tt0580202","tvEpisode","Ladies' Day","Ladies' Day",0,"1962","\N","30","Adventure,Animation,Comedy",7.4,174,1943,"Comedy","","Sox pitcher Wacky Waters (Eddie Albert) is distracted by a hot Hollywood movie star.","baseball"
"2186","tt0580235","tvEpisode","Take Me Out to the Ball Game","Take Me Out to the Ball Game",0,"1962","\N","25","Adventure,Animation,Comedy",7.3,180,1949,"Musical","","Frank Sinatra and Gene Kelly as singing, dancing ballplayers.","baseball"
"2187","tt0580784","tvEpisode","The Kid","The Kid",0,"1988","\N","\N","Drama",8.5,9,1997,"Drama","","A teen boxes while keeping it a secret from his parents. Stars Rod Steiger.","boxing"
"2188","tt0580801","tvEpisode","Walk, Don't Run","Walk, Don't Run",0,"1991","\N","\N","Drama",8.3,9,1966,"Comedy","Race walking","Final film of Cary Grant, set during the 1964 Tokyo Olympics.","athletics"
"2189","tt0580849","tvEpisode","The Big Game","The Big Game",0,"1969","\N","30","Comedy,Fantasy",8,26,1936,"Comedy","","A gambler kidnaps Atlantic's quarterback before the big game vs. Erie.","football"
"2190","tt0580968","tvEpisode","The Program","The Program",0,"1999","\N","\N","Comedy,Drama",NA,NA,2015,"Drama","Road racing","An adaptation of David Walsh's book Seven Deadly Sins depicting his battle to expose Lance Armstrong.","cycling"
"2191","tt0580968","tvEpisode","The Program","The Program",0,"1999","\N","\N","Comedy,Drama",NA,NA,1993,"Drama","","James Caan as a college team's coach.","football"
"2192","tt0581092","tvEpisode","The Replacements","The Replacements",0,"2001","\N","\N","Comedy,Romance",NA,NA,2000,"Comedy","","Keanu Reeves in a fictional story about replacement players on a pro team during a league strike, loosely based on the 1987 National Football League strike which resulted in team's using replacement players.","football"
"2193","tt0581129","tvEpisode","Power Play","Power Play",0,"2003","\N","\N","Drama",NA,NA,1994,"Drama","","Robbie Steele, ambitious Vancouver attorney, wants to win at all costs. She needs a former pro hockey star to sign with her client's struggling team.","ice hockey"
"2194","tt0581329","tvEpisode","There's No Place Like Home","There's No Place Like Home",0,"1953","\N","30","Drama",NA,NA,2012,"Documentary","","Made for TV as a part of ESPN's 30 for 30 series looking at the attempt to bring James Naismith's Original Rules of Basketball back to the University of Kansas, where Naismith worked for over 40 years.","basketball"
"2195","tt0581426","tvEpisode","The Diplomat","The Diplomat",0,"1955","\N","\N","Crime,Mystery,Thriller",NA,NA,2013,"Documentary","","Made for TV as part of ESPN's Nine for IX series.  The story of figure skater Katarina Witt, two-time Olympic gold medalist and reluctant pawn of the Cold War.","figureSkating"
"2196","tt0581428","tvEpisode","The Kid","The Kid",0,"1954","\N","\N","Crime,Mystery,Thriller",NA,NA,1997,"Drama","","A teen boxes while keeping it a secret from his parents. Stars Rod Steiger.","boxing"
"2197","tt0581776","tvEpisode","That's My Boy","That's My Boy",0,"1977","\N","\N","Comedy,Family",NA,NA,1932,"Drama","","A college hero demands $50,000 to keep playing, which his stockbroker loses","football"
"2198","tt0581776","tvEpisode","That's My Boy","That's My Boy",0,"1977","\N","\N","Comedy,Family",NA,NA,1951,"Comedy","","Martin and Lewis college football comedy (unrelated to the 1932 film That's My Boy, which is also about college football).","football"
"2199","tt0581874","tvEpisode","Knockout","Knockout",0,"1953","\N","30","Comedy,Crime,Drama",7.6,42,1941,"Drama","","Arrogant boxer Johnny Rocket (Arthur Kennedy) has a manipulative manager.","boxing"
"2200","tt0581874","tvEpisode","Knockout","Knockout",0,"1953","\N","30","Comedy,Crime,Drama",7.6,42,2011,"Drama","","A janitor (Steve Austin) teaches boxing skills to a student who's up against bullies.","boxing"
"2201","tt0581951","tvEpisode","Touch and Go","Touch and Go",0,"1956","\N","30","Comedy,Crime,Drama",7.8,15,1986,"Romance","","A National Hockey League player (Michael Keaton) falls for a young single mom.","ice hockey"
"2202","tt0582537","tvEpisode","The Kid","The Kid",0,"1997","\N","22","Comedy",7.8,821,1997,"Drama","","A teen boxes while keeping it a secret from his parents. Stars Rod Steiger.","boxing"
"2203","tt0582901","tvEpisode","The Quick and the Dead","The Quick and the Dead",0,"1996","\N","\N","Comedy",7.9,41,1977,"Documentary","Open wheel","A behind-the-scenes look at Grand Prix racing, narrated by Stacy Keach.","autoracing"
"2204","tt0583048","tvEpisode","The Harder They Fall","The Harder They Fall",0,"1994","\N","30","Comedy",7.4,603,1956,"Film noir","","A former sportswriter (Humphrey Bogart) works for a mobster who fixes fights.","boxing"
"2205","tt0584017","tvEpisode","The Iron Maiden","The Iron Maiden",0,"1964","\N","50","Adventure,Crime,Drama",8.2,178,1962,"Comedy","Traction engines","Alan Hale, Jr. again, in a story about a steam-engine rally.","autoracing"
"2206","tt0584110","tvEpisode","Breaking Away","Breaking Away",0,"1994","\N","24","Comedy,Drama,Family",6.7,237,1979,"Comedy-drama","Road racing and Little 500","Four Bloomington, Indiana friends team up in Little 500 race. Golden Globe winner and five Oscar nominations.","cycling"
"2207","tt0586274","tvEpisode","Big Shot","Big Shot",0,"1955","\N","30","Drama",5.7,13,2013,"Documentary","","Made for TV as a part of ESPN's 30 for 30 series. How young businessman John Spano struck a deal to buy the New York Islanders, only to be later revealed as a fraud.","ice hockey"
"2208","tt0586912","tvEpisode","Triple Threat","Triple Threat",0,"1996","\N","\N","Comedy,Family,Fantasy",NA,NA,1948,"Drama","","After a Rose Bowl game, two rivals end up playing for the Los Angeles Rams.","football"
