sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
184190,https://sofifa.com/player/184190/romain-thomas/220002,R. Thomas,Romain Thomas,CB,76,76,3600000.0,21000.0,33,1988-06-12,193,84,1530.0,Angers SCO,French Ligue 1,1,LCB,24,,2013-07-01,2022,18,France,,,,Left,3,2,2,Medium/High,Lean (185+),No,7200000,,"Leadership, Long Passer (AI), Power Header, Team Player",35,33,54,48,78,73,42,22,79,69,18,31,39,34,68,68,35,35,44,71,46,64,69,48,85,28,76,76,28,37,55,73,78,79,76,13,7,11,14,10,,49+2,49+2,49+2,43,46,46,46,43,47+2,47+2,47+2,47+2,57+2,57+2,57+2,47+2,62+2,71+2,71+2,71+2,62+2,65+2,76,76,76,65+2,18+2,https://cdn.sofifa.net/players/184/190/22_120.png,https://cdn.sofifa.net/teams/1530/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
184826,https://sofifa.com/player/184826/adrien-s-perruchet-silva/220002,Adrien Silva,Adrien Sebastian Perruchet Silva,"CM, CDM",76,76,6000000.0,20000.0,32,1989-03-15,175,69,1837.0,U.C. Sampdoria,Italian Serie A,1,LCM,5,,2020-10-03,2022,38,Portugal,,,,Right,4,3,3,Medium/High,Normal (170-185),Yes,10200000,,Flair,53,73,77,76,69,67,74,67,61,79,70,76,79,74,78,79,53,53,66,75,67,79,51,69,63,77,79,76,71,77,82,78,60,75,70,15,6,8,10,7,,70+3,70+3,70+3,72,73,73,73,72,74+2,74+2,74+2,72+3,76,76,76,72+3,71+3,74+2,74+2,74+2,71+3,70+3,69+3,69+3,69+3,70+3,17+3,https://cdn.sofifa.net/players/184/826/22_120.png,https://cdn.sofifa.net/teams/1837/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/pt.png
186098,https://sofifa.com/player/186098/rodolfo-cota/220002,R. Cota,Rodolfo Cota Robles,GK,76,76,2400000.0,18000.0,33,1987-07-03,183,86,110781.0,Club León,Mexican Liga MX,1,SUB,30,,2018-07-06,2022,83,Mexico,1386.0,SUB,12,Right,2,1,1,Medium/Medium,Normal (170-185),No,4100000,,"Solid Player, Comes For Crosses",,,,,,,12,12,14,26,13,15,15,12,31,25,59,56,52,73,60,50,69,36,80,16,29,14,11,55,25,65,25,13,12,75,70,67,79,79,58,31+2,31+2,31+2,30,31,31,31,30,32+2,32+2,32+2,31+2,31+2,31+2,31+2,31+2,28+2,30+2,30+2,30+2,28+2,28+2,29+2,29+2,29+2,28+2,75+1,https://cdn.sofifa.net/players/186/098/22_120.png,https://cdn.sofifa.net/teams/110781/60.png,https://cdn.sofifa.net/flags/mx.png,https://cdn.sofifa.net/teams/1386/60.png,https://cdn.sofifa.net/flags/mx.png
186156,https://sofifa.com/player/186156/luke-ayling/220002,L. Ayling,Luke Ayling,"RB, CB",76,76,6500000.0,63000.0,29,1991-08-25,185,72,8.0,Leeds United,English Premier League,1,RB,2,,2016-08-11,2023,14,England,,,,Right,3,3,2,High/High,Lean (185+),Yes,12400000,,"Leadership, Long Passer (AI), Team Player",66,54,64,72,76,75,69,48,67,71,46,74,41,36,63,72,63,69,68,74,61,65,76,85,74,59,66,75,67,59,38,74,75,80,78,9,11,11,9,8,,65+2,65+2,65+2,67,66,66,66,67,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,74+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,16+2,https://cdn.sofifa.net/players/186/156/22_120.png,https://cdn.sofifa.net/teams/8/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
186190,https://sofifa.com/player/186190/patrick-van-aanholt/220002,P. van Aanholt,Patrick John Miguel van Aanholt,LB,76,76,6500000.0,45000.0,30,1990-08-29,176,67,325.0,Galatasaray SK,Turkish Süper Lig,1,LB,6,,2021-07-28,2024,34,Netherlands,,,,Left,4,3,2,High/Low,Lean (170-185),Yes,13000000,,"Long Throw-in, Long Shot Taker (AI)",84,68,72,75,72,68,69,65,59,74,60,76,72,76,74,75,82,86,77,73,76,75,90,74,61,68,73,69,74,68,60,67,71,76,77,9,15,7,8,6,,71+2,71+2,71+2,74,73,73,73,74,73+2,73+2,73+2,74+2,73+2,73+2,73+2,74+2,74+2,73+2,73+2,73+2,74+2,74+2,71+2,71+2,71+2,74+2,16+2,https://cdn.sofifa.net/players/186/190/22_120.png,https://cdn.sofifa.net/teams/325/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/nl.png
186200,https://sofifa.com/player/186200/fabio-borini/220002,F. Borini,Fabio Borini,"LW, LM, CF",76,76,7000000.0,17000.0,30,1991-03-23,180,73,111117.0,Fatih Karagümrük S.K.,Turkish Süper Lig,1,LM,16,,2021-01-03,2023,27,Italy,,,,Right,3,3,2,High/Medium,Lean (170-185),Yes,14000000,,Finesse Shot,73,74,72,77,45,69,74,73,74,77,75,77,72,61,62,79,76,70,78,77,67,76,71,73,65,72,72,30,79,72,78,76,68,30,26,11,6,8,12,6,,75+1,75+1,75+1,76,76,76,76,76,75+1,75+1,75+1,75+1,70+2,70+2,70+2,75+1,60+2,59+2,59+2,59+2,60+2,57+2,54+2,54+2,54+2,57+2,16+2,https://cdn.sofifa.net/players/186/200/22_120.png,https://cdn.sofifa.net/teams/111117/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/it.png
186537,https://sofifa.com/player/186537/cristhian-stuani/220002,C. Stuani,Cristhian Ricardo Stuani Curbelo,ST,76,76,3600000.0,14000.0,34,1986-10-12,186,76,110062.0,Girona FC,Spanish Segunda División,2,ST,7,,2017-07-21,2026,60,Uruguay,,,,Right,3,4,2,Medium/Low,Normal (185+),Yes,5800000,,"Power Header, Technical Dribbler (AI)",68,79,69,70,48,82,68,80,83,73,73,70,66,57,65,71,66,69,64,74,61,81,90,81,84,72,77,36,76,69,90,76,45,49,42,16,14,9,16,8,,76,76,76,72,73,73,73,72,72+2,72+2,72+2,72+2,69+2,69+2,69+2,72+2,61+2,61+2,61+2,61+2,61+2,59+2,60+2,60+2,60+2,59+2,20+2,https://cdn.sofifa.net/players/186/537/22_120.png,https://cdn.sofifa.net/teams/110062/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png
186627,https://sofifa.com/player/186627/mario-balotelli/220002,M. Balotelli,Mario Barwuah Balotelli,ST,76,76,7500000.0,20000.0,30,1990-08-12,190,94,101016.0,Adana Demirspor,Turkish Süper Lig,1,ST,9,,2021-07-07,2024,27,Italy,,,,Right,4,4,4,Medium/Low,Normal (185+),Yes,15000000,#Strength,"Power Free-Kick, Injury Prone, Flair, Long Shot Taker (AI)",73,79,72,76,25,77,64,78,69,76,77,80,74,80,66,81,71,75,66,62,49,85,72,54,91,76,72,30,74,74,91,80,10,22,20,2,2,2,4,2,,76,76,76,74,76,76,76,74,75+1,75+1,75+1,73+3,68+3,68+3,68+3,73+3,51+3,52+3,52+3,52+3,51+3,47+3,46+3,46+3,46+3,47+3,9+3,https://cdn.sofifa.net/players/186/627/22_120.png,https://cdn.sofifa.net/teams/101016/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/it.png
187491,https://sofifa.com/player/187491/fedor-smolov/220002,F. Smolov,Fedor Smolov,ST,76,76,6500000.0,47000.0,31,1990-02-09,186,83,100765.0,FC Lokomotiv Moscow,Russian Premier League,1,RS,9,,2018-08-09,2022,40,Russia,,,,Right,3,4,2,High/Medium,Lean (185+),No,10400000,,"Finesse Shot, Long Shot Taker (AI)",81,76,71,74,32,72,68,76,69,75,76,75,75,67,62,74,81,81,73,73,66,80,67,72,74,73,67,32,79,75,73,71,26,28,24,16,9,16,15,10,,76,76,76,75,76,76,76,75,75+1,75+1,75+1,74+2,69+2,69+2,69+2,74+2,56+2,54+2,54+2,54+2,56+2,53+2,48+2,48+2,48+2,53+2,19+2,https://cdn.sofifa.net/players/187/491/22_120.png,https://cdn.sofifa.net/teams/100765/60.png,https://cdn.sofifa.net/flags/ru.png,,https://cdn.sofifa.net/flags/ru.png
187735,https://sofifa.com/player/187735/alan-dzagoev/220002,A. Dzagoev,Alan Dzagoev,"CM, CDM, CAM",76,76,6000000.0,40000.0,31,1990-06-17,179,75,315.0,PFC CSKA Moscow,Russian Premier League,1,CAM,10,,2008-06-01,2023,40,Russia,,,,Right,3,4,3,High/Medium,Normal (170-185),Yes,9600000,,"Injury Prone, Flair, Team Player, Technical Dribbler (AI)",72,71,74,76,70,67,72,70,63,74,72,75,67,75,72,79,74,71,73,75,72,76,73,68,66,71,69,71,74,81,65,75,69,71,70,11,16,12,14,10,,72+3,72+3,72+3,74,75,75,75,74,75+1,75+1,75+1,74+2,75+1,75+1,75+1,74+2,72+3,72+3,72+3,72+3,72+3,71+3,70+3,70+3,70+3,71+3,20+3,https://cdn.sofifa.net/players/187/735/22_120.png,https://cdn.sofifa.net/teams/315/60.png,https://cdn.sofifa.net/flags/ru.png,,https://cdn.sofifa.net/flags/ru.png
188955,https://sofifa.com/player/188955/gustavo-bou/220002,G. Bou,Gustavo Leonardo Bou,"ST, CAM",76,76,6500000.0,10000.0,31,1990-02-18,178,80,691.0,New England Revolution,USA Major League Soccer,1,ST,7,,2019-07-10,2021,52,Argentina,,,,Right,4,4,1,Medium/Low,Normal (170-185),Yes,9800000,,"Power Free-Kick, Flair, Long Shot Taker (AI), Outside Foot Shot",76,79,69,76,30,72,69,77,73,70,70,76,66,71,61,76,75,77,74,72,75,88,88,74,78,79,52,39,75,71,71,76,19,22,21,6,6,15,16,7,,76,76,76,74,75,75,75,74,74+2,74+2,74+2,73+2,67+2,67+2,67+2,73+2,55+2,52+2,52+2,52+2,55+2,52+2,47+2,47+2,47+2,52+2,16+2,https://cdn.sofifa.net/players/188/955/22_120.png,https://cdn.sofifa.net/teams/691/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/ar.png
189060,https://sofifa.com/player/189060/aleksandar-dragovic/220002,A. Dragović,Aleksandar Dragović,"CB, RB",76,76,,,30,1991-03-06,186,84,,,,,,,,,,4,Austria,1322.0,RCB,3,Right,4,2,2,Medium/High,Normal (185+),Yes,,,Dives Into Tackles (AI),54,51,63,65,77,76,53,41,75,67,37,62,32,61,74,66,62,47,64,72,64,69,78,66,80,53,80,78,63,65,65,73,77,78,76,10,7,11,13,8,,61+2,61+2,61+2,60,62,62,62,60,63+2,63+2,63+2,62+2,67+2,67+2,67+2,62+2,68+2,73+2,73+2,73+2,68+2,69+2,76,76,76,69+2,16+2,https://cdn.sofifa.net/players/189/060/22_120.png,,,https://cdn.sofifa.net/teams/1322/60.png,https://cdn.sofifa.net/flags/at.png
189156,https://sofifa.com/player/189156/daniel-filipe-martins-carrico/220002,Daniel Carriço,Daniel Filipe Martins Carriço,CB,76,76,4900000.0,11000.0,32,1988-08-04,183,84,1861.0,Unión Deportiva Almería,Spanish Segunda División,2,LCB,23,,2021-08-22,2022,38,Portugal,,,,Right,3,2,2,Medium/Medium,Normal (170-185),Yes,7800000,,Injury Prone,39,53,67,62,77,74,61,48,73,75,47,58,39,54,75,64,36,41,57,71,66,66,84,56,77,50,86,76,57,62,62,73,79,76,76,14,10,15,15,12,,60+2,60+2,60+2,58,59,59,59,58,61+2,61+2,61+2,60+2,67+2,67+2,67+2,60+2,67+2,73+2,73+2,73+2,67+2,67+2,76,76,76,67+2,19+2,https://cdn.sofifa.net/players/189/156/22_120.png,https://cdn.sofifa.net/teams/1861/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png
189251,https://sofifa.com/player/189251/sebastian-rudy/220002,S. Rudy,Sebastian Rudy,"CM, CDM, RB",76,76,6000000.0,32000.0,31,1990-02-28,180,74,10029.0,TSG Hoffenheim,German 1. Bundesliga,1,SUB,16,,2021-06-28,2023,21,Germany,,,,Right,3,3,2,Medium/Medium,Lean (170-185),No,10200000,,"Early Crosser, Long Passer (AI), Playmaker (AI)",66,65,77,76,73,66,71,59,54,80,64,74,81,77,78,80,65,66,74,77,74,69,65,77,64,72,57,79,67,74,69,80,77,72,69,13,8,13,12,10,,68+2,68+2,68+2,72,72,72,72,72,74+2,74+2,74+2,73+2,76,76,76,73+2,75+1,75+1,75+1,75+1,75+1,73+2,70+2,70+2,70+2,73+2,18+2,https://cdn.sofifa.net/players/189/251/22_120.png,https://cdn.sofifa.net/teams/10029/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
189454,https://sofifa.com/player/189454/damian-diaz/220002,D. Díaz,Damián Rodrigo Díaz,CAM,76,76,3100000.0,1000.0,35,1986-05-01,174,67,110981.0,Barcelona Sporting Club,Ecuadorian Serie A,1,CAM,10,,2016-02-02,2021,57,Ecuador,,,,Right,4,4,1,High/Medium,Lean (170-185),No,6800000,,"Leadership, Flair, Playmaker (AI), Technical Dribbler (AI)",74,65,76,77,44,68,69,73,48,78,60,80,62,75,77,76,72,75,77,70,72,57,57,78,69,52,58,42,71,84,77,75,57,34,33,11,15,14,11,7,,68+2,68+2,68+2,74,73,73,73,74,76,76,76,75+1,72+2,72+2,72+2,75+1,62+2,62+2,62+2,62+2,62+2,58+2,52+2,52+2,52+2,58+2,18+2,https://cdn.sofifa.net/players/189/454/22_120.png,https://cdn.sofifa.net/teams/110981/60.png,https://cdn.sofifa.net/flags/ec.png,,https://cdn.sofifa.net/flags/ec.png
189712,https://sofifa.com/player/189712/kevin-strootman/220002,K. Strootman,Kevin Strootman,"CM, CDM",76,76,6000000.0,35000.0,31,1990-02-13,186,78,1842.0,Cagliari,Italian Serie A,1,LCM,15,Olympique de Marseille,,2022,34,Netherlands,,,,Left,3,2,3,Low/Medium,Normal (185+),Yes,,,,50,75,74,74,75,77,69,75,68,82,60,74,73,69,67,80,48,51,56,75,66,78,49,73,80,76,80,79,73,70,72,80,69,83,64,7,12,11,6,7,,73+3,73+3,73+3,71,73,73,73,71,73+3,73+3,73+3,71+3,76,76,76,71+3,72+3,76,76,76,72+3,71+3,74+2,74+2,74+2,71+3,16+3,https://cdn.sofifa.net/players/189/712/22_120.png,https://cdn.sofifa.net/teams/1842/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/nl.png
190362,https://sofifa.com/player/190362/teemu-pukki/220002,T. Pukki,Teemu Pukki,ST,76,76,6500000.0,37000.0,31,1990-03-29,180,80,1792.0,Norwich City,English Premier League,1,ST,22,,2018-07-01,2022,17,Finland,1334.0,RS,10,Right,3,3,1,High/High,Normal (170-185),Yes,13000000,,Finesse Shot,76,76,60,75,34,68,45,81,63,71,74,73,53,40,48,77,78,74,77,83,72,75,68,77,69,66,56,44,84,71,73,81,30,29,16,13,8,8,9,7,,76,76,76,73,76,76,76,73,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2,55+2,54+2,54+2,54+2,55+2,52+2,48+2,48+2,48+2,52+2,17+2,https://cdn.sofifa.net/players/190/362/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1334/60.png,https://cdn.sofifa.net/flags/fi.png
190765,https://sofifa.com/player/190765/pascal-gross/220002,P. Groß,Pascal Groß,"CM, RM, CAM",76,76,7000000.0,51000.0,30,1991-06-15,181,78,1808.0,Brighton & Hove Albion,English Premier League,1,RCM,13,,2017-07-01,2022,21,Germany,,,,Right,4,4,2,Medium/Medium,Lean (170-185),Yes,13300000,,"Solid Player, Early Crosser, Playmaker (AI)",50,74,80,75,58,71,82,72,53,80,65,76,83,77,79,77,55,45,66,77,73,76,71,79,68,80,69,58,75,80,70,79,56,60,59,8,15,15,16,11,,70+2,70+2,70+2,73,73,73,73,73,75+1,75+1,75+1,74+2,76,76,76,74+2,68+2,70+2,70+2,70+2,68+2,65+2,62+2,62+2,62+2,65+2,20+2,https://cdn.sofifa.net/players/190/765/22_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/de.png
191627,https://sofifa.com/player/191627/mats-rits/220002,M. Rits,Mats Rits,"CDM, CM",76,77,7500000.0,22000.0,27,1993-07-18,178,72,231.0,Club Brugge KV,Belgian Jupiler Pro League,1,SUB,26,,2018-07-01,2024,7,Belgium,,,,Right,5,3,1,Medium/High,Normal (170-185),No,11100000,,Solid Player,67,65,72,73,72,75,67,65,58,77,61,71,67,67,72,76,68,67,69,73,73,63,69,90,68,68,76,77,73,73,57,74,75,73,65,7,16,13,15,10,,68+2,68+2,68+2,71,71,71,71,71,72+2,72+2,72+2,73+2,75+2,75+2,75+2,73+2,74+2,75+2,75+2,75+2,74+2,73+2,71+2,71+2,71+2,73+2,19+2,https://cdn.sofifa.net/players/191/627/22_120.png,https://cdn.sofifa.net/teams/231/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/be.png
192041,https://sofifa.com/player/192041/nestor-araujo/220002,N. Araújo,Néstor Alejandro Araújo Razo,CB,76,76,6500000.0,22000.0,29,1991-08-29,188,87,450.0,RC Celta de Vigo,Spain Primera Division,1,RCB,4,,2018-07-02,2023,83,Mexico,1386.0,RCB,2,Right,3,2,1,Low/Medium,Normal (185+),No,13700000,#Strength,Dives Into Tackles (AI),66,41,55,59,78,78,32,34,77,72,36,53,44,45,66,69,63,69,41,71,60,57,66,69,88,39,65,76,30,43,54,71,79,78,76,7,8,13,6,9,,56+2,56+2,56+2,52,54,54,54,52,55+2,55+2,55+2,56+2,61+2,61+2,61+2,56+2,67+2,72+2,72+2,72+2,67+2,70+2,76,76,76,70+2,15+2,https://cdn.sofifa.net/players/192/041/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1386/60.png,https://cdn.sofifa.net/flags/mx.png
192641,https://sofifa.com/player/192641/kevin-vogt/220002,K. Vogt,Kevin Vogt,"CB, CDM",76,76,6500000.0,31000.0,29,1991-09-23,194,87,10029.0,TSG Hoffenheim,German 1. Bundesliga,1,LCB,22,,2016-07-01,2022,21,Germany,,,,Right,3,2,2,High/Medium,Normal (185+),Yes,11100000,#Aerial Threat,Long Passer (AI),71,57,72,68,77,75,63,50,75,80,51,67,50,62,85,73,64,76,54,76,46,76,57,67,83,57,69,80,55,67,53,80,75,77,76,6,13,8,7,14,,67+2,67+2,67+2,66,67,67,67,66,68+2,68+2,68+2,69+2,73+2,73+2,73+2,69+2,73+2,77-1,77-1,77-1,73+2,74+2,76,76,76,74+2,17+2,https://cdn.sofifa.net/players/192/641/22_120.png,https://cdn.sofifa.net/teams/10029/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
192665,https://sofifa.com/player/192665/andreas-luthe/220002,A. Luthe,Andreas Luthe,GK,76,76,1300000.0,22000.0,34,1987-03-10,195,85,1831.0,1. FC Union Berlin,German 1. Bundesliga,1,GK,1,,2020-08-03,2024,21,Germany,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,2300000,,,,,,,,,14,12,15,24,12,12,15,12,19,14,35,43,39,73,34,46,61,36,74,16,22,21,12,49,21,23,16,14,12,77,70,61,78,77,38,27+2,27+2,27+2,24,26,26,26,24,27+2,27+2,27+2,26+2,27+2,27+2,27+2,26+2,25+2,27+2,27+2,27+2,25+2,25+2,27+2,27+2,27+2,25+2,75+1,https://cdn.sofifa.net/players/192/665/22_120.png,https://cdn.sofifa.net/teams/1831/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
193116,https://sofifa.com/player/193116/maxime-gonalons/220002,M. Gonalons,Maxime Gonalons,"CDM, CM",76,76,5000000.0,21000.0,32,1989-03-10,187,76,110832.0,Granada CF,Spain Primera Division,1,CDM,4,,2020-08-04,2023,18,France,,,,Right,4,3,3,Low/Medium,Lean (185+),Yes,10500000,,"Injury Prone, Long Passer (AI)",47,61,72,68,75,72,61,55,69,79,60,66,57,57,75,74,55,40,55,75,60,73,77,63,72,60,81,77,60,74,68,73,73,78,75,11,11,11,8,5,,65+3,65+3,65+3,64,66,66,66,64,68+3,68+3,68+3,66+3,72+3,72+3,72+3,66+3,70+3,75+1,75+1,75+1,70+3,70+3,75+1,75+1,75+1,70+3,16+3,https://cdn.sofifa.net/players/193/116/22_120.png,https://cdn.sofifa.net/teams/110832/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/fr.png
193331,https://sofifa.com/player/193331/karl-darlow/220002,K. Darlow,Karl Darlow,GK,76,77,5500000.0,28000.0,30,1990-10-08,190,88,13.0,Newcastle United,English Premier League,1,SUB,26,,2014-08-04,2025,14,England,,,,Right,2,1,1,Medium/Medium,Normal (185+),Yes,10900000,,"GK Long Throw, Comes For Crosses",,,,,,,12,14,12,36,15,14,19,16,30,31,60,54,64,68,64,51,69,44,60,11,13,26,18,37,19,53,17,11,12,77,73,68,75,78,58,31+2,31+2,31+2,31,32,32,32,31,32+2,32+2,32+2,32+2,32+2,32+2,32+2,32+2,30+2,30+2,30+2,30+2,30+2,29+2,27+2,27+2,27+2,29+2,75+2,https://cdn.sofifa.net/players/193/331/22_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
193352,https://sofifa.com/player/193352/ricardo-rodriguez/220002,R. Rodríguez,Ricardo Iván Rodríguez Araya,LB,76,76,7000000.0,38000.0,28,1992-08-25,182,77,54.0,Torino F.C.,Italian Serie A,1,SUB,13,,2020-08-19,2024,47,Switzerland,,,,Left,3,3,2,Medium/Medium,Normal (170-185),Yes,11900000,,"Long Throw-in, Early Crosser",71,67,74,74,75,74,78,58,64,75,66,74,80,81,75,76,69,72,71,72,70,78,73,74,74,72,74,77,64,66,80,77,74,77,75,14,13,14,14,11,,69+2,69+2,69+2,71,70,70,70,71,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,75+1,75+1,75+1,75+1,75+1,74+2,74+2,74+2,74+2,74+2,20+2,https://cdn.sofifa.net/players/193/352/22_120.png,https://cdn.sofifa.net/teams/54/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/ch.png
193683,https://sofifa.com/player/193683/xavier-chavalerin/220002,X. Chavalerin,Xavier Chavalerin,"CDM, CM",76,76,6500000.0,18000.0,30,1991-03-07,178,66,294.0,ESTAC Troyes,French Ligue 1,1,SUB,24,,2021-08-30,2024,18,France,,,,Left,3,3,1,Medium/High,Lean (170-185),No,13000000,,,60,64,74,71,70,76,68,60,55,78,59,70,70,71,73,75,59,61,66,73,76,74,63,92,71,64,71,76,60,73,63,66,69,73,69,11,15,6,14,7,,66+2,66+2,66+2,68,68,68,68,68,70+2,70+2,70+2,70+2,74+2,74+2,74+2,70+2,73+2,75+1,75+1,75+1,73+2,72+2,70+2,70+2,70+2,72+2,18+2,https://cdn.sofifa.net/players/193/683/22_120.png,https://cdn.sofifa.net/teams/294/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
193881,https://sofifa.com/player/193881/filip-duricic/220002,F. Đuričić,Filip Đuričić,"CAM, LW",76,76,7500000.0,32000.0,29,1992-01-30,181,75,111974.0,U.S. Sassuolo Calcio,Italian Serie A,1,CAM,10,,2018-07-02,2022,51,Serbia,,,,Right,4,4,1,High/Low,Lean (170-185),Yes,12800000,,"Finesse Shot, Flair, Chip Shot (AI), Technical Dribbler (AI)",73,69,75,78,42,60,65,67,48,79,69,79,76,69,76,78,74,72,77,75,77,71,73,55,67,71,45,42,70,77,69,71,45,35,43,8,8,9,15,8,,70+2,70+2,70+2,74,74,74,74,74,76,76,76,73+2,71+2,71+2,71+2,73+2,60+2,59+2,59+2,59+2,60+2,56+2,51+2,51+2,51+2,56+2,17+2,https://cdn.sofifa.net/players/193/881/22_120.png,https://cdn.sofifa.net/teams/111974/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/rs.png
194794,https://sofifa.com/player/194794/andriy-yarmolenko/220002,A. Yarmolenko,Andriy Yarmolenko,"RM, RW, ST",76,76,6000000.0,57000.0,31,1989-10-23,190,83,19.0,West Ham United,English Premier League,1,SUB,7,,2018-07-11,2022,49,Ukraine,1366.0,RW,13,Left,2,4,3,Medium/Low,Lean (185+),Yes,11400000,,"Injury Prone, Flair, Long Shot Taker (AI), Outside Foot Shot",61,79,77,78,42,67,78,78,69,77,74,81,81,75,74,80,55,66,65,79,63,82,36,51,75,79,76,54,77,76,85,74,37,35,30,9,5,6,5,14,,76,76,76,76,77-1,77-1,77-1,76,76,76,76,75+1,73+3,73+3,73+3,75+1,59+3,61+3,61+3,61+3,59+3,56+3,54+3,54+3,54+3,56+3,16+3,https://cdn.sofifa.net/players/194/794/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png
194845,https://sofifa.com/player/194845/wahbi-khazri/220002,W. Khazri,Wahbi Khazri,"ST, CAM",76,76,7500000.0,33000.0,30,1991-02-08,176,82,1819.0,AS Saint-Étienne,French Ligue 1,1,ST,10,,2018-07-17,2022,145,Tunisia,,,,Right,4,4,2,High/High,Stocky (170-185),Yes,15000000,,"Long Shot Taker (AI), Playmaker (AI)",69,79,76,77,42,67,79,78,55,76,70,77,79,78,67,78,66,72,76,77,74,82,34,68,67,79,75,53,79,77,75,80,31,46,30,6,7,11,11,6,,75+1,75+1,75+1,76,77-1,77-1,77-1,76,76,76,76,75+1,73+2,73+2,73+2,75+1,62+2,61+2,61+2,61+2,62+2,58+2,53+2,53+2,53+2,58+2,15+2,https://cdn.sofifa.net/players/194/845/22_120.png,https://cdn.sofifa.net/teams/1819/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/tn.png
