AgeClass,Name,Sex,Event,Equipment,Age,BirthYearClass,Division,BodyweightKg,WeightClassKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,Lift,Best_lift
16-17,Marina Larkova,FALSE,SBD,Single-ply,16.5,14-18,Open,90,90,305,3,271.91,263.54,229.07,46.74,Yes,Belarus,NA,BelPF,Best3BenchKg,90
16-17,Marina Larkova,FALSE,SBD,Single-ply,16.5,14-18,Open,90,90,305,3,271.91,263.54,229.07,46.74,Yes,Belarus,NA,BelPF,Best3DeadliftKg,100
16-17,Alyson Fleming,FALSE,SBD,Raw,16.5,14-18,FR-HS,65.05,72,312.5,10,329.69,327.66,289.21,67.01,Yes,USA,WI,USAPL,Best3SquatKg,122.5
16-17,Alyson Fleming,FALSE,SBD,Raw,16.5,14-18,FR-HS,65.05,72,312.5,10,329.69,327.66,289.21,67.01,Yes,USA,WI,USAPL,Best3BenchKg,52.5
16-17,Alyson Fleming,FALSE,SBD,Raw,16.5,14-18,FR-HS,65.05,72,312.5,10,329.69,327.66,289.21,67.01,Yes,USA,WI,USAPL,Best3DeadliftKg,137.5
16-17,Jaden Corpuz,FALSE,SBD,Raw,16,14-18,FR-Sj,59.1,63,307.5,1,344.16,346.88,306.55,70.25,Yes,USA,NC,AMP,Best3SquatKg,122.5
16-17,Jaden Corpuz,FALSE,SBD,Raw,16,14-18,FR-Sj,59.1,63,307.5,1,344.16,346.88,306.55,70.25,Yes,USA,NC,AMP,Best3BenchKg,52.5
16-17,Jaden Corpuz,FALSE,SBD,Raw,16,14-18,FR-Sj,59.1,63,307.5,1,344.16,346.88,306.55,70.25,Yes,USA,NC,AMP,Best3DeadliftKg,132.5
16-17,Sonja Bozinovic,FALSE,SBD,Raw,16,14-18,SJ,61.2,63,257.5,1,281.93,282.73,249.74,57.42,Yes,NA,NA,PLSS,Best3SquatKg,102.5
16-17,Sonja Bozinovic,FALSE,SBD,Raw,16,14-18,SJ,61.2,63,257.5,1,281.93,282.73,249.74,57.42,Yes,NA,NA,PLSS,Best3BenchKg,45
16-17,Sonja Bozinovic,FALSE,SBD,Raw,16,14-18,SJ,61.2,63,257.5,1,281.93,282.73,249.74,57.42,Yes,NA,NA,PLSS,Best3DeadliftKg,110
16-17,Alexus Crawford,FALSE,SBD,Raw,16.5,14-18,FR-HS,51.7,52,242.5,1,296.78,303.66,269.23,61.54,Yes,USA,GA,USAPL,Best3SquatKg,90
16-17,Alexus Crawford,FALSE,SBD,Raw,16.5,14-18,FR-HS,51.7,52,242.5,1,296.78,303.66,269.23,61.54,Yes,USA,GA,USAPL,Best3BenchKg,50
16-17,Alexus Crawford,FALSE,SBD,Raw,16.5,14-18,FR-HS,51.7,52,242.5,1,296.78,303.66,269.23,61.54,Yes,USA,GA,USAPL,Best3DeadliftKg,102.5
16-17,Macy Renberger,FALSE,SBD,Raw,16,14-18,FR-T2,65.6,67.5,325,1,341.17,338.65,298.88,69.33,Yes,USA,KS,USAPL,Best3SquatKg,127.5
16-17,Macy Renberger,FALSE,SBD,Raw,16,14-18,FR-T2,65.6,67.5,325,1,341.17,338.65,298.88,69.33,Yes,USA,KS,USAPL,Best3BenchKg,65
16-17,Macy Renberger,FALSE,SBD,Raw,16,14-18,FR-T2,65.6,67.5,325,1,341.17,338.65,298.88,69.33,Yes,USA,KS,USAPL,Best3DeadliftKg,132.5
16-17,Carly Henderson,FALSE,SBD,Raw,16.5,14-18,FR-V,63.7,65,245,1,261.74,260.94,230.38,53.23,Yes,USA,MN,USAPL,Best3SquatKg,90
16-17,Carly Henderson,FALSE,SBD,Raw,16.5,14-18,FR-V,63.7,65,245,1,261.74,260.94,230.38,53.23,Yes,USA,MN,USAPL,Best3BenchKg,45
16-17,Carly Henderson,FALSE,SBD,Raw,16.5,14-18,FR-V,63.7,65,245,1,261.74,260.94,230.38,53.23,Yes,USA,MN,USAPL,Best3DeadliftKg,110
16-17,Anastasiya Aminchikova,FALSE,SBD,Raw,15.5,14-18,Sub-Juniors,56,57,185,5,214.44,217.67,192.54,43.98,Yes,NA,NA,FPR,Best3SquatKg,70
16-17,Anastasiya Aminchikova,FALSE,SBD,Raw,15.5,14-18,Sub-Juniors,56,57,185,5,214.44,217.67,192.54,43.98,Yes,NA,NA,FPR,Best3BenchKg,35
16-17,Anastasiya Aminchikova,FALSE,SBD,Raw,15.5,14-18,Sub-Juniors,56,57,185,5,214.44,217.67,192.54,43.98,Yes,NA,NA,FPR,Best3DeadliftKg,80
16-17,Nicole Humm,FALSE,SBD,Single-ply,17,14-18,F-V,50.8,52,205,10,253.99,260.19,230.86,42.44,Yes,USA,NA,USAPL,Best3SquatKg,75
16-17,Nicole Humm,FALSE,SBD,Single-ply,17,14-18,F-V,50.8,52,205,10,253.99,260.19,230.86,42.44,Yes,USA,NA,USAPL,Best3BenchKg,37.5
16-17,Nicole Humm,FALSE,SBD,Single-ply,17,14-18,F-V,50.8,52,205,10,253.99,260.19,230.86,42.44,Yes,USA,NA,USAPL,Best3DeadliftKg,92.5
16-17,Marissa Flann,FALSE,SBD,Raw,17,14-18,Juniors 16-17,65.5,67.5,375,1,394.01,391.19,345.25,80.07,Yes,USA,CO,USPA,Best3SquatKg,132.5
16-17,Marissa Flann,FALSE,SBD,Raw,17,14-18,Juniors 16-17,65.5,67.5,375,1,394.01,391.19,345.25,80.07,Yes,USA,CO,USPA,Best3BenchKg,82.5
16-17,Marissa Flann,FALSE,SBD,Raw,17,14-18,Juniors 16-17,65.5,67.5,375,1,394.01,391.19,345.25,80.07,Yes,USA,CO,USPA,Best3DeadliftKg,160
16-17,Maddison Phillips,FALSE,SBD,Raw,16,14-18,Juniors 16-17,65.5,67.5,237.5,1,249.54,247.76,218.66,50.71,Yes,USA,MS,USPA,Best3SquatKg,82.5
16-17,Maddison Phillips,FALSE,SBD,Raw,16,14-18,Juniors 16-17,65.5,67.5,237.5,1,249.54,247.76,218.66,50.71,Yes,USA,MS,USPA,Best3BenchKg,55
16-17,Maddison Phillips,FALSE,SBD,Raw,16,14-18,Juniors 16-17,65.5,67.5,237.5,1,249.54,247.76,218.66,50.71,Yes,USA,MS,USPA,Best3DeadliftKg,100
16-17,Anika Yerra,FALSE,SBD,Raw,17,14-18,FR-T2,66.4,67.5,300,1,312.69,309.84,273.4,63.54,Yes,USA,NE,USAPL,Best3SquatKg,102.5
16-17,Anika Yerra,FALSE,SBD,Raw,17,14-18,FR-T2,66.4,67.5,300,1,312.69,309.84,273.4,63.54,Yes,USA,NE,USAPL,Best3BenchKg,57.5
16-17,Anika Yerra,FALSE,SBD,Raw,17,14-18,FR-T2,66.4,67.5,300,1,312.69,309.84,273.4,63.54,Yes,USA,NE,USAPL,Best3DeadliftKg,140
16-17,Arina Alandarenko,FALSE,SBD,Raw,16.5,14-18,Open,59.55,63,200,4,222.77,224.28,198.19,45.45,Yes,Russia,NA,FPR,Best3SquatKg,65
16-17,Arina Alandarenko,FALSE,SBD,Raw,16.5,14-18,Open,59.55,63,200,4,222.77,224.28,198.19,45.45,Yes,Russia,NA,FPR,Best3BenchKg,45
16-17,Arina Alandarenko,FALSE,SBD,Raw,16.5,14-18,Open,59.55,63,200,4,222.77,224.28,198.19,45.45,Yes,Russia,NA,FPR,Best3DeadliftKg,90
16-17,Léa Vié,FALSE,SBD,Raw,17,14-18,Sub-Juniors,57.95,63,170,1,192.69,194.73,172.14,39.39,Yes,NA,NA,FFForce,Best3SquatKg,60
16-17,Léa Vié,FALSE,SBD,Raw,17,14-18,Sub-Juniors,57.95,63,170,1,192.69,194.73,172.14,39.39,Yes,NA,NA,FFForce,Best3BenchKg,30
16-17,Léa Vié,FALSE,SBD,Raw,17,14-18,Sub-Juniors,57.95,63,170,1,192.69,194.73,172.14,39.39,Yes,NA,NA,FFForce,Best3DeadliftKg,80
16-17,Liliana Elena Atudorei,FALSE,SBD,Single-ply,16.5,14-18,Open,62.25,63,290,2,314.19,314.29,277.57,52.71,Yes,Romania,NA,EPF,Best3SquatKg,105
16-17,Liliana Elena Atudorei,FALSE,SBD,Single-ply,16.5,14-18,Open,62.25,63,290,2,314.19,314.29,277.57,52.71,Yes,Romania,NA,EPF,Best3BenchKg,75
16-17,Liliana Elena Atudorei,FALSE,SBD,Single-ply,16.5,14-18,Open,62.25,63,290,2,314.19,314.29,277.57,52.71,Yes,Romania,NA,EPF,Best3DeadliftKg,110
16-17,Jennifer Ray,FALSE,SBD,Single-ply,16.5,14-18,F-O,56,56,322.5,2,373.82,379.46,335.64,62.52,Yes,NA,NA,USAPL,Best3SquatKg,117.48
16-17,Jennifer Ray,FALSE,SBD,Single-ply,16.5,14-18,F-O,56,56,322.5,2,373.82,379.46,335.64,62.52,Yes,NA,NA,USAPL,Best3BenchKg,72.57
16-17,Jennifer Ray,FALSE,SBD,Single-ply,16.5,14-18,F-O,56,56,322.5,2,373.82,379.46,335.64,62.52,Yes,NA,NA,USAPL,Best3DeadliftKg,132.45
16-17,Lola Caraes,FALSE,SBD,Raw,17,14-18,Sub-Juniors,57.36,63,257.5,3,293.81,297.33,262.88,60.12,Yes,NA,NA,FFForce,Best3SquatKg,90
16-17,Lola Caraes,FALSE,SBD,Raw,17,14-18,Sub-Juniors,57.36,63,257.5,3,293.81,297.33,262.88,60.12,Yes,NA,NA,FFForce,Best3BenchKg,45
16-17,Lola Caraes,FALSE,SBD,Raw,17,14-18,Sub-Juniors,57.36,63,257.5,3,293.81,297.33,262.88,60.12,Yes,NA,NA,FFForce,Best3DeadliftKg,122.5
16-17,Lyubov Tarasova,FALSE,SBD,Raw,15.5,14-18,Juniors,45.66,47,242.5,1,324.74,332.91,297.49,69.22,Yes,NA,NA,FPR,Best3SquatKg,80
16-17,Lyubov Tarasova,FALSE,SBD,Raw,15.5,14-18,Juniors,45.66,47,242.5,1,324.74,332.91,297.49,69.22,Yes,NA,NA,FPR,Best3BenchKg,50
16-17,Lyubov Tarasova,FALSE,SBD,Raw,15.5,14-18,Juniors,45.66,47,242.5,1,324.74,332.91,297.49,69.22,Yes,NA,NA,FPR,Best3DeadliftKg,112.5
16-17,Yobana Gutierez,FALSE,SBD,Raw,16,14-18,FR-HS,60,60,247.5,1,274.37,275.93,243.8,55.94,Yes,NA,NA,USAPL,Best3SquatKg,90
16-17,Yobana Gutierez,FALSE,SBD,Raw,16,14-18,FR-HS,60,60,247.5,1,274.37,275.93,243.8,55.94,Yes,NA,NA,USAPL,Best3BenchKg,47.5
16-17,Yobana Gutierez,FALSE,SBD,Raw,16,14-18,FR-HS,60,60,247.5,1,274.37,275.93,243.8,55.94,Yes,NA,NA,USAPL,Best3DeadliftKg,110
16-17,Annette Sucely Soto Fong,FALSE,SBD,Raw,16,14-18,Open,49.4,52,188.24,3,237.91,244.03,216.83,49.75,Yes,NA,NA,Fedepotencia,Best3SquatKg,65.77
16-17,Annette Sucely Soto Fong,FALSE,SBD,Raw,16,14-18,Open,49.4,52,188.24,3,237.91,244.03,216.83,49.75,Yes,NA,NA,Fedepotencia,Best3BenchKg,34.02
16-17,Annette Sucely Soto Fong,FALSE,SBD,Raw,16,14-18,Open,49.4,52,188.24,3,237.91,244.03,216.83,49.75,Yes,NA,NA,Fedepotencia,Best3DeadliftKg,88.45
16-17,Anna Coates,FALSE,SBD,Raw,16.5,14-18,FR-V,46.1,48,195,4,259.26,265.9,237.41,55.11,Yes,USA,WI,USAPL,Best3SquatKg,67.5
16-17,Anna Coates,FALSE,SBD,Raw,16.5,14-18,FR-V,46.1,48,195,4,259.26,265.9,237.41,55.11,Yes,USA,WI,USAPL,Best3BenchKg,35
16-17,Anna Coates,FALSE,SBD,Raw,16.5,14-18,FR-V,46.1,48,195,4,259.26,265.9,237.41,55.11,Yes,USA,WI,USAPL,Best3DeadliftKg,92.5
16-17,Alina Meteleva,FALSE,SBD,Raw,15.5,14-18,Juniors,54.4,57,165,2,195,198.6,175.79,40.13,Yes,NA,NA,FPR,Best3SquatKg,57.5
16-17,Alina Meteleva,FALSE,SBD,Raw,15.5,14-18,Juniors,54.4,57,165,2,195,198.6,175.79,40.13,Yes,NA,NA,FPR,Best3BenchKg,32.5
16-17,Alina Meteleva,FALSE,SBD,Raw,15.5,14-18,Juniors,54.4,57,165,2,195,198.6,175.79,40.13,Yes,NA,NA,FPR,Best3DeadliftKg,75
16-17,Lyudmila Litvinova,FALSE,SBD,Single-ply,16.5,14-18,Sub-Juniors,85.65,84+,280,2,255.3,247.33,215.91,43.7,Yes,NA,NA,FPR,Best3SquatKg,100
16-17,Lyudmila Litvinova,FALSE,SBD,Single-ply,16.5,14-18,Sub-Juniors,85.65,84+,280,2,255.3,247.33,215.91,43.7,Yes,NA,NA,FPR,Best3BenchKg,70
16-17,Lyudmila Litvinova,FALSE,SBD,Single-ply,16.5,14-18,Sub-Juniors,85.65,84+,280,2,255.3,247.33,215.91,43.7,Yes,NA,NA,FPR,Best3DeadliftKg,110
16-17,Alena Vasileva #2,FALSE,SBD,Single-ply,16.5,14-18,Open,43.5,44,137.5,2,191.06,195.08,175.21,32.01,Yes,Russia,NA,FPR,Best3SquatKg,57.5
16-17,Alena Vasileva #2,FALSE,SBD,Single-ply,16.5,14-18,Open,43.5,44,137.5,2,191.06,195.08,175.21,32.01,Yes,Russia,NA,FPR,Best3BenchKg,20
16-17,Alena Vasileva #2,FALSE,SBD,Single-ply,16.5,14-18,Open,43.5,44,137.5,2,191.06,195.08,175.21,32.01,Yes,Russia,NA,FPR,Best3DeadliftKg,60
16-17,Magdelena Zavala,FALSE,SBD,Single-ply,16.5,14-18,F-T2,61,63,317.5,1,348.33,349.49,308.72,58.4,Yes,USA,TX,USAPL,Best3SquatKg,117.5
16-17,Magdelena Zavala,FALSE,SBD,Single-ply,16.5,14-18,F-T2,61,63,317.5,1,348.33,349.49,308.72,58.4,Yes,USA,TX,USAPL,Best3BenchKg,55
16-17,Magdelena Zavala,FALSE,SBD,Single-ply,16.5,14-18,F-T2,61,63,317.5,1,348.33,349.49,308.72,58.4,Yes,USA,TX,USAPL,Best3DeadliftKg,145
16-17,Diana Alvarez,FALSE,SBD,Raw,16,14-18,Juniors 16-17,75.4,82.5,197.5,1,191.82,187.13,164.57,39.09,Yes,USA,UT,USPA,Best3SquatKg,65
16-17,Diana Alvarez,FALSE,SBD,Raw,16,14-18,Juniors 16-17,75.4,82.5,197.5,1,191.82,187.13,164.57,39.09,Yes,USA,UT,USPA,Best3BenchKg,32.5
16-17,Diana Alvarez,FALSE,SBD,Raw,16,14-18,Juniors 16-17,75.4,82.5,197.5,1,191.82,187.13,164.57,39.09,Yes,USA,UT,USPA,Best3DeadliftKg,100
16-17,Lilia Arreola,FALSE,SBD,Raw,16.5,14-18,FR-Sj,60.25,63,212.5,2,234.95,236.15,208.64,47.9,Yes,USA,AZ,AMP,Best3SquatKg,77.5
16-17,Lilia Arreola,FALSE,SBD,Raw,16.5,14-18,FR-Sj,60.25,63,212.5,2,234.95,236.15,208.64,47.9,Yes,USA,AZ,AMP,Best3BenchKg,35
16-17,Lilia Arreola,FALSE,SBD,Raw,16.5,14-18,FR-Sj,60.25,63,212.5,2,234.95,236.15,208.64,47.9,Yes,USA,AZ,AMP,Best3DeadliftKg,100
16-17,Gabrielle Jones,FALSE,SBD,Raw,16,14-18,F-T2,59.1,63,242.5,2,271.41,273.55,241.75,55.4,Yes,NA,NA,WDFPF,Best3SquatKg,87.5
16-17,Gabrielle Jones,FALSE,SBD,Raw,16,14-18,F-T2,59.1,63,242.5,2,271.41,273.55,241.75,55.4,Yes,NA,NA,WDFPF,Best3BenchKg,50
16-17,Gabrielle Jones,FALSE,SBD,Raw,16,14-18,F-T2,59.1,63,242.5,2,271.41,273.55,241.75,55.4,Yes,NA,NA,WDFPF,Best3DeadliftKg,105
16-17,Annamaria Perri,FALSE,SBD,Raw,16.5,14-18,Sub-Junior,51.3,52,250,5,307.62,314.93,279.31,63.87,Yes,NA,NA,FIPL,Best3SquatKg,95
16-17,Annamaria Perri,FALSE,SBD,Raw,16.5,14-18,Sub-Junior,51.3,52,250,5,307.62,314.93,279.31,63.87,Yes,NA,NA,FIPL,Best3BenchKg,55
16-17,Annamaria Perri,FALSE,SBD,Raw,16.5,14-18,Sub-Junior,51.3,52,250,5,307.62,314.93,279.31,63.87,Yes,NA,NA,FIPL,Best3DeadliftKg,100
16-17,Diana Prekub,FALSE,SBD,Single-ply,16.5,14-18,Sub-Juniors,40.2,43,246,1,363.79,366.38,332.8,61.2,Yes,NA,NA,UkrainePF,Best3SquatKg,95
16-17,Diana Prekub,FALSE,SBD,Single-ply,16.5,14-18,Sub-Juniors,40.2,43,246,1,363.79,366.38,332.8,61.2,Yes,NA,NA,UkrainePF,Best3BenchKg,50
16-17,Diana Prekub,FALSE,SBD,Single-ply,16.5,14-18,Sub-Juniors,40.2,43,246,1,363.79,366.38,332.8,61.2,Yes,NA,NA,UkrainePF,Best3DeadliftKg,101
16-17,Clémence Camili,FALSE,SBD,Raw,16,14-18,F-T2,66.3,70,277.5,1,289.49,286.92,253.18,58.82,Yes,NA,NA,FSFA,Best3SquatKg,85
16-17,Clémence Camili,FALSE,SBD,Raw,16,14-18,F-T2,66.3,70,277.5,1,289.49,286.92,253.18,58.82,Yes,NA,NA,FSFA,Best3BenchKg,47.5
16-17,Clémence Camili,FALSE,SBD,Raw,16,14-18,F-T2,66.3,70,277.5,1,289.49,286.92,253.18,58.82,Yes,NA,NA,FSFA,Best3DeadliftKg,145
16-17,福島 諒子,FALSE,SBD,Single-ply,16.5,14-18,High School,63.08,72,320,1,343.9,343.34,303.17,57.73,Yes,NA,NA,JPA,Best3SquatKg,120
16-17,福島 諒子,FALSE,SBD,Single-ply,16.5,14-18,High School,63.08,72,320,1,343.9,343.34,303.17,57.73,Yes,NA,NA,JPA,Best3BenchKg,60
16-17,福島 諒子,FALSE,SBD,Single-ply,16.5,14-18,High School,63.08,72,320,1,343.9,343.34,303.17,57.73,Yes,NA,NA,JPA,Best3DeadliftKg,140
16-17,Heidi Mathes,FALSE,SBD,Raw,16.5,14-18,FR-HS,65.75,67.5,295,12,309.26,306.88,270.82,62.85,Yes,USA,WI,USAPL,Best3SquatKg,102.5
16-17,Heidi Mathes,FALSE,SBD,Raw,16.5,14-18,FR-HS,65.75,67.5,295,12,309.26,306.88,270.82,62.85,Yes,USA,WI,USAPL,Best3BenchKg,57.5
16-17,Heidi Mathes,FALSE,SBD,Raw,16.5,14-18,FR-HS,65.75,67.5,295,12,309.26,306.88,270.82,62.85,Yes,USA,WI,USAPL,Best3DeadliftKg,135
16-17,Tayla Hannah,FALSE,SBD,Raw,17,14-18,Juniors 16-17,92.9,90+,353,1,310.41,301.21,260.99,64.33,Yes,Australia,NSW,AusPL,Best3SquatKg,135
16-17,Tayla Hannah,FALSE,SBD,Raw,17,14-18,Juniors 16-17,92.9,90+,353,1,310.41,301.21,260.99,64.33,Yes,Australia,NSW,AusPL,Best3BenchKg,67.5
16-17,Tayla Hannah,FALSE,SBD,Raw,17,14-18,Juniors 16-17,92.9,90+,353,1,310.41,301.21,260.99,64.33,Yes,Australia,NSW,AusPL,Best3DeadliftKg,150.5
16-17,Angelle Homes,FALSE,SBD,Single-ply,15.5,14-18,F-O,95.3,84+,207.5,7,180.52,175.44,151.58,31.18,Yes,USA,LA,USAPL,Best3SquatKg,82.5
16-17,Angelle Homes,FALSE,SBD,Single-ply,15.5,14-18,F-O,95.3,84+,207.5,7,180.52,175.44,151.58,31.18,Yes,USA,LA,USAPL,Best3BenchKg,30
16-17,Angelle Homes,FALSE,SBD,Single-ply,15.5,14-18,F-O,95.3,84+,207.5,7,180.52,175.44,151.58,31.18,Yes,USA,LA,USAPL,Best3DeadliftKg,95
16-17,Sofya Aleksandrova,FALSE,SBD,Raw,16,14-18,Amateur Teen 14-16,53.9,56,170,1,202.17,206.1,182.47,41.66,Yes,NA,NA,WRPF,Best3SquatKg,70
16-17,Sofya Aleksandrova,FALSE,SBD,Raw,16,14-18,Amateur Teen 14-16,53.9,56,170,1,202.17,206.1,182.47,41.66,Yes,NA,NA,WRPF,Best3BenchKg,30
16-17,Sofya Aleksandrova,FALSE,SBD,Raw,16,14-18,Amateur Teen 14-16,53.9,56,170,1,202.17,206.1,182.47,41.66,Yes,NA,NA,WRPF,Best3DeadliftKg,70
16-17,Bethany Sharples,FALSE,SBD,Raw,16,14-18,Sub-Junior,81.45,84,375,2,350.22,339.78,297.66,71.7,Yes,Australia,NA,APLA,Best3SquatKg,137.5
16-17,Bethany Sharples,FALSE,SBD,Raw,16,14-18,Sub-Junior,81.45,84,375,2,350.22,339.78,297.66,71.7,Yes,Australia,NA,APLA,Best3BenchKg,82.5
16-17,Bethany Sharples,FALSE,SBD,Raw,16,14-18,Sub-Junior,81.45,84,375,2,350.22,339.78,297.66,71.7,Yes,Australia,NA,APLA,Best3DeadliftKg,155
16-17,Montserrat Vera Arraño,FALSE,SBD,Raw,17,14-18,Subjunior,62,63,365,1,396.43,396.79,350.44,80.69,Yes,NA,NA,FECHIPO,Best3SquatKg,130
16-17,Montserrat Vera Arraño,FALSE,SBD,Raw,17,14-18,Subjunior,62,63,365,1,396.43,396.79,350.44,80.69,Yes,NA,NA,FECHIPO,Best3BenchKg,75
16-17,Montserrat Vera Arraño,FALSE,SBD,Raw,17,14-18,Subjunior,62,63,365,1,396.43,396.79,350.44,80.69,Yes,NA,NA,FECHIPO,Best3DeadliftKg,160
16-17,Yuliya Romanenkova,FALSE,SBD,Single-ply,15.5,14-18,Sub-Juniors,59.65,63,280,2,311.54,313.59,277.09,52.19,Yes,NA,NA,FPR,Best3SquatKg,115
16-17,Yuliya Romanenkova,FALSE,SBD,Single-ply,15.5,14-18,Sub-Juniors,59.65,63,280,2,311.54,313.59,277.09,52.19,Yes,NA,NA,FPR,Best3BenchKg,57.5
16-17,Yuliya Romanenkova,FALSE,SBD,Single-ply,15.5,14-18,Sub-Juniors,59.65,63,280,2,311.54,313.59,277.09,52.19,Yes,NA,NA,FPR,Best3DeadliftKg,107.5
16-17,Mia Elfer,FALSE,SBD,Single-ply,16.5,14-18,F-V,81.05,84,345,9,322.99,313.43,274.66,55.05,Yes,USA,LA,USAPL,Best3SquatKg,137.5
16-17,Mia Elfer,FALSE,SBD,Single-ply,16.5,14-18,F-V,81.05,84,345,9,322.99,313.43,274.66,55.05,Yes,USA,LA,USAPL,Best3BenchKg,75
16-17,Mia Elfer,FALSE,SBD,Single-ply,16.5,14-18,F-V,81.05,84,345,9,322.99,313.43,274.66,55.05,Yes,USA,LA,USAPL,Best3DeadliftKg,132.5
16-17,Abhirami S #1,FALSE,SBD,Raw,16.5,14-18,Sub-Juniors,68.03,69,290,2,298.05,294.33,259.6,60.56,Yes,NA,NA,PI,Best3SquatKg,120
16-17,Abhirami S #1,FALSE,SBD,Raw,16.5,14-18,Sub-Juniors,68.03,69,290,2,298.05,294.33,259.6,60.56,Yes,NA,NA,PI,Best3BenchKg,52.5
16-17,Abhirami S #1,FALSE,SBD,Raw,16.5,14-18,Sub-Juniors,68.03,69,290,2,298.05,294.33,259.6,60.56,Yes,NA,NA,PI,Best3DeadliftKg,117.5
16-17,Katherine Shipley,FALSE,SBD,Raw,15.5,14-18,FR-T2,53.6,57,235,1,280.53,286.15,253.38,57.85,Yes,USA,VA,USAPL,Best3SquatKg,90
16-17,Katherine Shipley,FALSE,SBD,Raw,15.5,14-18,FR-T2,53.6,57,235,1,280.53,286.15,253.38,57.85,Yes,USA,VA,USAPL,Best3BenchKg,50
16-17,Katherine Shipley,FALSE,SBD,Raw,15.5,14-18,FR-T2,53.6,57,235,1,280.53,286.15,253.38,57.85,Yes,USA,VA,USAPL,Best3DeadliftKg,95
16-17,Rachel Sprangers,FALSE,SBD,Single-ply,17,14-18,F-T2,59.2,63,300,6,335.41,337.97,298.67,56.17,Yes,NA,NA,USAPL,Best3SquatKg,117.5
16-17,Rachel Sprangers,FALSE,SBD,Single-ply,17,14-18,F-T2,59.2,63,300,6,335.41,337.97,298.67,56.17,Yes,NA,NA,USAPL,Best3BenchKg,60
16-17,Rachel Sprangers,FALSE,SBD,Single-ply,17,14-18,F-T2,59.2,63,300,6,335.41,337.97,298.67,56.17,Yes,NA,NA,USAPL,Best3DeadliftKg,122.5
16-17,Garcimartin Navarrete Beatriu,FALSE,SBD,Raw,16.5,14-18,SBJ,50.58,52,272.5,5,338.66,347.01,307.95,70.5,Yes,NA,NA,AEP,Best3SquatKg,110
16-17,Garcimartin Navarrete Beatriu,FALSE,SBD,Raw,16.5,14-18,SBJ,50.58,52,272.5,5,338.66,347.01,307.95,70.5,Yes,NA,NA,AEP,Best3BenchKg,47.5
16-17,Garcimartin Navarrete Beatriu,FALSE,SBD,Raw,16.5,14-18,SBJ,50.58,52,272.5,5,338.66,347.01,307.95,70.5,Yes,NA,NA,AEP,Best3DeadliftKg,115
16-17,Aubrey Heck,FALSE,SBD,Raw,15.5,14-18,FR-T2,76.5,82.5,347.5,1,334.97,326.34,286.84,68.3,Yes,USA,IL,USAPL,Best3SquatKg,130
16-17,Aubrey Heck,FALSE,SBD,Raw,15.5,14-18,FR-T2,76.5,82.5,347.5,1,334.97,326.34,286.84,68.3,Yes,USA,IL,USAPL,Best3BenchKg,65
16-17,Aubrey Heck,FALSE,SBD,Raw,15.5,14-18,FR-T2,76.5,82.5,347.5,1,334.97,326.34,286.84,68.3,Yes,USA,IL,USAPL,Best3DeadliftKg,152.5
16-17,Yuliya Mukhutdinova,FALSE,SBD,Single-ply,15.5,14-18,Sub-Juniors,69.25,76,450,2,457.83,451.04,397.68,77.21,Yes,Russia,NA,FPR,Best3SquatKg,185
16-17,Yuliya Mukhutdinova,FALSE,SBD,Single-ply,15.5,14-18,Sub-Juniors,69.25,76,450,2,457.83,451.04,397.68,77.21,Yes,Russia,NA,FPR,Best3BenchKg,112.5
16-17,Yuliya Mukhutdinova,FALSE,SBD,Single-ply,15.5,14-18,Sub-Juniors,69.25,76,450,2,457.83,451.04,397.68,77.21,Yes,Russia,NA,FPR,Best3DeadliftKg,152.5
16-17,Andrecia Lewis,FALSE,SBD,Raw,16.5,14-18,FR-O,41.3,47,210,1,303.91,307.85,278.42,67.01,Yes,USA,LA,USAPL,Best3SquatKg,72.5
16-17,Andrecia Lewis,FALSE,SBD,Raw,16.5,14-18,FR-O,41.3,47,210,1,303.91,307.85,278.42,67.01,Yes,USA,LA,USAPL,Best3BenchKg,37.5
16-17,Andrecia Lewis,FALSE,SBD,Raw,16.5,14-18,FR-O,41.3,47,210,1,303.91,307.85,278.42,67.01,Yes,USA,LA,USAPL,Best3DeadliftKg,100
16-17,Peyton Hadfield,FALSE,SBD,Raw,16.5,14-18,FR-T2,64.5,69,247.5,1,262.44,261.15,230.53,53.35,Yes,USA,NH,USAPL,Best3SquatKg,100
16-17,Peyton Hadfield,FALSE,SBD,Raw,16.5,14-18,FR-T2,64.5,69,247.5,1,262.44,261.15,230.53,53.35,Yes,USA,NH,USAPL,Best3BenchKg,42.5
16-17,Peyton Hadfield,FALSE,SBD,Raw,16.5,14-18,FR-T2,64.5,69,247.5,1,262.44,261.15,230.53,53.35,Yes,USA,NH,USAPL,Best3DeadliftKg,105
16-17,Alina Bokareva,FALSE,SBD,Single-ply,16.5,14-18,Juniors,86.3,84+,270,3,245.32,237.65,207.33,42.02,Yes,NA,NA,FPR,Best3SquatKg,105
16-17,Alina Bokareva,FALSE,SBD,Single-ply,16.5,14-18,Juniors,86.3,84+,270,3,245.32,237.65,207.33,42.02,Yes,NA,NA,FPR,Best3BenchKg,60
16-17,Alina Bokareva,FALSE,SBD,Single-ply,16.5,14-18,Juniors,86.3,84+,270,3,245.32,237.65,207.33,42.02,Yes,NA,NA,FPR,Best3DeadliftKg,105
